fecha,provincia,region,casos_diarios,fallecidos_diarios,poblacion,casos_acumulados,fallecidos_acumulados,casos_promedio_7d,fallecidos_promedio_7d,tasa_casos_100k,tasa_fallecidos_100k,mes,nombre_mes
2021-01-17,Neuquen,Patagonia,21,0,664057,343,7,21.6,0.9,3.16,0.0,1,Enero
2021-01-18,Neuquen,Patagonia,5,0,664057,348,7,18.3,0.9,0.75,0.0,1,Enero
2021-01-19,Neuquen,Patagonia,34,1,664057,382,8,22.4,1.0,5.12,0.1506,1,Enero
2021-01-20,Neuquen,Patagonia,23,0,664057,405,8,24.6,1.0,3.46,0.0,1,Enero
2021-01-21,Neuquen,Patagonia,18,0,664057,423,8,20.3,0.7,2.71,0.0,1,Enero
2021-01-22,Neuquen,Patagonia,29,0,664057,452,8,22.9,0.6,4.37,0.0,1,Enero
2021-01-23,Neuquen,Patagonia,22,3,664057,474,11,21.7,0.6,3.31,0.4518,1,Enero
2021-01-24,Neuquen,Patagonia,25,1,664057,499,12,22.3,0.7,3.76,0.1506,1,Enero
2021-01-25,Neuquen,Patagonia,43,2,664057,542,14,27.7,1.0,6.48,0.3012,1,Enero
2021-01-26,Neuquen,Patagonia,31,3,664057,573,17,27.3,1.3,4.67,0.4518,1,Enero
2021-01-27,Neuquen,Patagonia,5,2,664057,578,19,24.7,1.6,0.75,0.3012,1,Enero
2021-01-28,Neuquen,Patagonia,18,0,664057,596,19,24.7,1.6,2.71,0.0,1,Enero
2021-01-29,Neuquen,Patagonia,70,2,664057,666,21,30.6,1.9,10.54,0.3012,1,Enero
2021-01-30,Neuquen,Patagonia,26,2,664057,692,23,31.1,1.7,3.92,0.3012,1,Enero
2021-01-31,Neuquen,Patagonia,43,1,664057,735,24,33.7,1.7,6.48,0.1506,1,Enero
2021-02-01,Neuquen,Patagonia,47,0,664057,782,24,34.3,1.4,7.08,0.0,2,Febrero
2021-02-02,Neuquen,Patagonia,30,1,664057,812,25,34.1,1.1,4.52,0.1506,2,Febrero
2021-02-03,Neuquen,Patagonia,31,0,664057,843,25,37.9,0.9,4.67,0.0,2,Febrero
2021-02-04,Neuquen,Patagonia,26,0,664057,869,25,39.0,0.9,3.92,0.0,2,Febrero
2021-02-05,Neuquen,Patagonia,5,0,664057,874,25,29.7,0.6,0.75,0.0,2,Febrero
2021-02-06,Neuquen,Patagonia,19,1,664057,893,26,28.7,0.4,2.86,0.1506,2,Febrero
2021-02-07,Neuquen,Patagonia,32,0,664057,925,26,27.1,0.3,4.82,0.0,2,Febrero
2021-02-08,Neuquen,Patagonia,19,0,664057,944,26,23.1,0.3,2.86,0.0,2,Febrero
2021-02-09,Neuquen,Patagonia,35,1,664057,979,27,23.9,0.3,5.27,0.1506,2,Febrero
2021-02-10,Neuquen,Patagonia,42,0,664057,1021,27,25.4,0.3,6.32,0.0,2,Febrero
2021-02-11,Neuquen,Patagonia,16,1,664057,1037,28,24.0,0.4,2.41,0.1506,2,Febrero
2021-02-12,Neuquen,Patagonia,23,0,664057,1060,28,26.6,0.4,3.46,0.0,2,Febrero
2021-02-13,Neuquen,Patagonia,10,1,664057,1070,29,25.3,0.4,1.51,0.1506,2,Febrero
2021-02-14,Neuquen,Patagonia,13,0,664057,1083,29,22.6,0.4,1.96,0.0,2,Febrero
2021-02-15,Neuquen,Patagonia,12,0,664057,1095,29,21.6,0.4,1.81,0.0,2,Febrero
2021-02-16,Neuquen,Patagonia,19,0,664057,1114,29,19.3,0.3,2.86,0.0,2,Febrero
2021-02-17,Neuquen,Patagonia,54,3,664057,1168,32,21.0,0.7,8.13,0.4518,2,Febrero
2021-02-18,Neuquen,Patagonia,20,0,664057,1188,32,21.6,0.6,3.01,0.0,2,Febrero
2021-02-19,Neuquen,Patagonia,37,4,664057,1225,36,23.6,1.1,5.57,0.6024,2,Febrero
2021-02-20,Neuquen,Patagonia,20,0,664057,1245,36,25.0,1.0,3.01,0.0,2,Febrero
2021-02-21,Neuquen,Patagonia,38,0,664057,1283,36,28.6,1.0,5.72,0.0,2,Febrero
2021-02-22,Neuquen,Patagonia,58,3,664057,1341,39,35.1,1.4,8.73,0.4518,2,Febrero
2021-02-23,Neuquen,Patagonia,52,3,664057,1393,42,39.9,1.9,7.83,0.4518,2,Febrero
2021-02-24,Neuquen,Patagonia,45,0,664057,1438,42,38.6,1.4,6.78,0.0,2,Febrero
2021-02-25,Neuquen,Patagonia,39,0,664057,1477,42,41.3,1.4,5.87,0.0,2,Febrero
2021-02-26,Neuquen,Patagonia,26,2,664057,1503,44,39.7,1.1,3.92,0.3012,2,Febrero
2021-02-27,Neuquen,Patagonia,52,0,664057,1555,44,44.3,1.1,7.83,0.0,2,Febrero
2021-02-28,Neuquen,Patagonia,25,1,664057,1580,45,42.4,1.3,3.76,0.1506,2,Febrero
2021-03-01,Neuquen,Patagonia,59,0,664057,1639,45,42.6,0.9,8.88,0.0,3,Marzo
2021-03-02,Neuquen,Patagonia,67,0,664057,1706,45,44.7,0.4,10.09,0.0,3,Marzo
2021-03-03,Neuquen,Patagonia,45,0,664057,1751,45,44.7,0.4,6.78,0.0,3,Marzo
2021-03-04,Neuquen,Patagonia,71,0,664057,1822,45,49.3,0.4,10.69,0.0,3,Marzo
2021-03-05,Neuquen,Patagonia,69,1,664057,1891,46,55.4,0.3,10.39,0.1506,3,Marzo
2021-03-06,Neuquen,Patagonia,60,0,664057,1951,46,56.6,0.3,9.04,0.0,3,Marzo
2021-03-07,Neuquen,Patagonia,39,2,664057,1990,48,58.6,0.4,5.87,0.3012,3,Marzo
2021-03-08,Neuquen,Patagonia,46,1,664057,2036,49,56.7,0.6,6.93,0.1506,3,Marzo
2021-03-09,Neuquen,Patagonia,61,0,664057,2097,49,55.9,0.6,9.19,0.0,3,Marzo
2021-03-10,Neuquen,Patagonia,75,4,664057,2172,53,60.1,1.1,11.29,0.6024,3,Marzo
2021-03-11,Neuquen,Patagonia,76,0,664057,2248,53,60.9,1.1,11.44,0.0,3,Marzo
2021-03-12,Neuquen,Patagonia,73,0,664057,2321,53,61.4,1.0,10.99,0.0,3,Marzo
2021-03-13,Neuquen,Patagonia,37,2,664057,2358,55,58.1,1.3,5.57,0.3012,3,Marzo
2021-03-14,Neuquen,Patagonia,65,5,664057,2423,60,61.9,1.7,9.79,0.7529,3,Marzo
2021-03-15,Neuquen,Patagonia,120,2,664057,2543,62,72.4,1.9,18.07,0.3012,3,Marzo
2021-03-16,Neuquen,Patagonia,102,3,664057,2645,65,78.3,2.3,15.36,0.4518,3,Marzo
2021-03-17,Neuquen,Patagonia,108,0,664057,2753,65,83.0,1.7,16.26,0.0,3,Marzo
2021-03-18,Neuquen,Patagonia,112,1,664057,2865,66,88.1,1.9,16.87,0.1506,3,Marzo
2021-03-19,Neuquen,Patagonia,114,0,664057,2979,66,94.0,1.9,17.17,0.0,3,Marzo
2021-03-20,Neuquen,Patagonia,89,3,664057,3068,69,101.4,2.0,13.4,0.4518,3,Marzo
2021-03-21,Neuquen,Patagonia,87,3,664057,3155,72,104.6,1.7,13.1,0.4518,3,Marzo
2021-03-22,Neuquen,Patagonia,120,5,664057,3275,77,104.6,2.1,18.07,0.7529,3,Marzo
2021-03-23,Neuquen,Patagonia,118,0,664057,3393,77,106.9,1.7,17.77,0.0,3,Marzo
2021-03-24,Neuquen,Patagonia,132,0,664057,3525,77,110.3,1.7,19.88,0.0,3,Marzo
2021-03-25,Neuquen,Patagonia,146,4,664057,3671,81,115.1,2.1,21.99,0.6024,3,Marzo
2021-03-26,Neuquen,Patagonia,143,0,664057,3814,81,119.3,2.1,21.53,0.0,3,Marzo
2021-03-27,Neuquen,Patagonia,111,4,664057,3925,85,122.4,2.3,16.72,0.6024,3,Marzo
2021-03-28,Neuquen,Patagonia,117,4,664057,4042,89,126.7,2.4,17.62,0.6024,3,Marzo
2021-03-29,Neuquen,Patagonia,180,2,664057,4222,91,135.3,2.0,27.11,0.3012,3,Marzo
2021-03-30,Neuquen,Patagonia,194,0,664057,4416,91,146.1,2.0,29.21,0.0,3,Marzo
2021-03-31,Neuquen,Patagonia,183,2,664057,4599,93,153.4,2.3,27.56,0.3012,3,Marzo
2021-04-01,Neuquen,Patagonia,169,5,664057,4768,98,156.7,2.4,25.45,0.7529,4,Abril
2021-04-02,Neuquen,Patagonia,191,6,664057,4959,104,163.6,3.3,28.76,0.9035,4,Abril
2021-04-03,Neuquen,Patagonia,143,3,664057,5102,107,168.1,3.1,21.53,0.4518,4,Abril
2021-04-04,Neuquen,Patagonia,129,1,664057,5231,108,169.9,2.7,19.43,0.1506,4,Abril
2021-04-05,Neuquen,Patagonia,240,7,664057,5471,115,178.4,3.4,36.14,1.0541,4,Abril
2021-04-06,Neuquen,Patagonia,229,5,664057,5700,120,183.4,4.1,34.48,0.7529,4,Abril
2021-04-07,Neuquen,Patagonia,241,1,664057,5941,121,191.7,4.0,36.29,0.1506,4,Abril
2021-04-08,Neuquen,Patagonia,263,4,664057,6204,125,205.1,3.9,39.61,0.6024,4,Abril
2021-04-09,Neuquen,Patagonia,242,4,664057,6446,129,212.4,3.6,36.44,0.6024,4,Abril
2021-04-10,Neuquen,Patagonia,187,3,664057,6633,132,218.7,3.6,28.16,0.4518,4,Abril
2021-04-11,Neuquen,Patagonia,186,5,664057,6819,137,226.9,4.1,28.01,0.7529,4,Abril
2021-04-12,Neuquen,Patagonia,272,6,664057,7091,143,231.4,4.0,40.96,0.9035,4,Abril
2021-04-13,Neuquen,Patagonia,272,4,664057,7363,147,237.6,3.9,40.96,0.6024,4,Abril
2021-04-14,Neuquen,Patagonia,316,6,664057,7679,153,248.3,4.6,47.59,0.9035,4,Abril
2021-04-15,Neuquen,Patagonia,294,1,664057,7973,154,252.7,4.1,44.27,0.1506,4,Abril
2021-04-16,Neuquen,Patagonia,318,9,664057,8291,163,263.6,4.9,47.89,1.3553,4,Abril
2021-04-17,Neuquen,Patagonia,201,5,664057,8492,168,265.6,5.1,30.27,0.7529,4,Abril
2021-04-18,Neuquen,Patagonia,238,7,664057,8730,175,273.0,5.4,35.84,1.0541,4,Abril
2021-04-19,Neuquen,Patagonia,346,6,664057,9076,181,283.6,5.4,52.1,0.9035,4,Abril
2021-04-20,Neuquen,Patagonia,339,3,664057,9415,184,293.1,5.3,51.05,0.4518,4,Abril
2021-04-21,Neuquen,Patagonia,341,5,664057,9756,189,296.7,5.1,51.35,0.7529,4,Abril
2021-04-22,Neuquen,Patagonia,358,1,664057,10114,190,305.9,5.1,53.91,0.1506,4,Abril
2021-04-23,Neuquen,Patagonia,393,7,664057,10507,197,316.6,4.9,59.18,1.0541,4,Abril
2021-04-24,Neuquen,Patagonia,237,6,664057,10744,203,321.7,5.0,35.69,0.9035,4,Abril
2021-04-25,Neuquen,Patagonia,268,5,664057,11012,208,326.0,4.7,40.36,0.7529,4,Abril
2021-04-26,Neuquen,Patagonia,364,7,664057,11376,215,328.6,4.9,54.81,1.0541,4,Abril
2021-04-27,Neuquen,Patagonia,383,6,664057,11759,221,334.9,5.3,57.68,0.9035,4,Abril
2021-04-28,Neuquen,Patagonia,385,7,664057,12144,228,341.1,5.6,57.98,1.0541,4,Abril
2021-04-29,Neuquen,Patagonia,387,8,664057,12531,236,345.3,6.6,58.28,1.2047,4,Abril
2021-04-30,Neuquen,Patagonia,398,5,664057,12929,241,346.0,6.3,59.93,0.7529,4,Abril
2021-05-01,Neuquen,Patagonia,270,5,664057,13199,246,350.7,6.1,40.66,0.7529,5,Mayo
2021-05-02,Neuquen,Patagonia,295,3,664057,13494,249,354.6,5.9,44.42,0.4518,5,Mayo
2021-05-03,Neuquen,Patagonia,384,7,664057,13878,256,357.4,5.9,57.83,1.0541,5,Mayo
2021-05-04,Neuquen,Patagonia,422,7,664057,14300,263,363.0,6.0,63.55,1.0541,5,Mayo
2021-05-05,Neuquen,Patagonia,412,3,664057,14712,266,366.9,5.4,62.04,0.4518,5,Mayo
2021-05-06,Neuquen,Patagonia,401,9,664057,15113,275,368.9,5.6,60.39,1.3553,5,Mayo
2021-05-07,Neuquen,Patagonia,424,5,664057,15537,280,372.6,5.6,63.85,0.7529,5,Mayo
2021-05-08,Neuquen,Patagonia,279,2,664057,15816,282,373.9,5.1,42.01,0.3012,5,Mayo
2021-05-09,Neuquen,Patagonia,297,10,664057,16113,292,374.1,6.1,44.73,1.5059,5,Mayo
2021-05-10,Neuquen,Patagonia,403,3,664057,16516,295,376.9,5.6,60.69,0.4518,5,Mayo
2021-05-11,Neuquen,Patagonia,431,8,664057,16947,303,378.1,5.7,64.9,1.2047,5,Mayo
2021-05-12,Neuquen,Patagonia,410,8,664057,17357,311,377.9,6.4,61.74,1.2047,5,Mayo
2021-05-13,Neuquen,Patagonia,417,7,664057,17774,318,380.1,6.1,62.8,1.0541,5,Mayo
2021-05-14,Neuquen,Patagonia,427,5,664057,18201,323,380.6,6.1,64.3,0.7529,5,Mayo
2021-05-15,Neuquen,Patagonia,286,8,664057,18487,331,381.6,7.0,43.07,1.2047,5,Mayo
2021-05-16,Neuquen,Patagonia,293,9,664057,18780,340,381.0,6.9,44.12,1.3553,5,Mayo
2021-05-17,Neuquen,Patagonia,394,5,664057,19174,345,379.7,7.1,59.33,0.7529,5,Mayo
2021-05-18,Neuquen,Patagonia,423,8,664057,19597,353,378.6,7.1,63.7,1.2047,5,Mayo
2021-05-19,Neuquen,Patagonia,437,8,664057,20034,361,382.4,7.1,65.81,1.2047,5,Mayo
2021-05-20,Neuquen,Patagonia,449,7,664057,20483,368,387.0,7.1,67.61,1.0541,5,Mayo
2021-05-21,Neuquen,Patagonia,404,5,664057,20887,373,383.7,7.1,60.84,0.7529,5,Mayo
2021-05-22,Neuquen,Patagonia,287,8,664057,21174,381,383.9,7.1,43.22,1.2047,5,Mayo
2021-05-23,Neuquen,Patagonia,257,7,664057,21431,388,378.7,6.9,38.7,1.0541,5,Mayo
2021-05-24,Neuquen,Patagonia,411,4,664057,21842,392,381.1,6.7,61.89,0.6024,5,Mayo
2021-05-25,Neuquen,Patagonia,395,5,664057,22237,397,377.1,6.3,59.48,0.7529,5,Mayo
2021-05-26,Neuquen,Patagonia,370,7,664057,22607,404,367.6,6.1,55.72,1.0541,5,Mayo
2021-05-27,Neuquen,Patagonia,390,6,664057,22997,410,359.1,6.0,58.73,0.9035,5,Mayo
2021-05-28,Neuquen,Patagonia,362,8,664057,23359,418,353.1,6.4,54.51,1.2047,5,Mayo
2021-05-29,Neuquen,Patagonia,246,5,664057,23605,423,347.3,6.0,37.05,0.7529,5,Mayo
2021-05-30,Neuquen,Patagonia,251,3,664057,23856,426,346.4,5.4,37.8,0.4518,5,Mayo
2021-05-31,Neuquen,Patagonia,329,10,664057,24185,436,334.7,6.3,49.54,1.5059,5,Mayo
2021-06-01,Neuquen,Patagonia,353,2,664057,24538,438,328.7,5.9,53.16,0.3012,6,Junio
2021-06-02,Neuquen,Patagonia,315,4,664057,24853,442,320.9,5.4,47.44,0.6024,6,Junio
2021-06-03,Neuquen,Patagonia,307,5,664057,25160,447,309.0,5.3,46.23,0.7529,6,Junio
2021-06-04,Neuquen,Patagonia,302,7,664057,25462,454,300.4,5.1,45.48,1.0541,6,Junio
2021-06-05,Neuquen,Patagonia,223,6,664057,25685,460,297.1,5.3,33.58,0.9035,6,Junio
2021-06-06,Neuquen,Patagonia,203,9,664057,25888,469,290.3,6.1,30.57,1.3553,6,Junio
2021-06-07,Neuquen,Patagonia,272,4,664057,26160,473,282.1,5.3,40.96,0.6024,6,Junio
2021-06-08,Neuquen,Patagonia,275,2,664057,26435,475,271.0,5.3,41.41,0.3012,6,Junio
2021-06-09,Neuquen,Patagonia,275,3,664057,26710,478,265.3,5.1,41.41,0.4518,6,Junio
2021-06-10,Neuquen,Patagonia,250,3,664057,26960,481,257.1,4.9,37.65,0.4518,6,Junio
2021-06-11,Neuquen,Patagonia,243,4,664057,27203,485,248.7,4.4,36.59,0.6024,6,Junio
2021-06-12,Neuquen,Patagonia,198,2,664057,27401,487,245.1,3.9,29.82,0.3012,6,Junio
2021-06-13,Neuquen,Patagonia,162,5,664057,27563,492,239.3,3.3,24.4,0.7529,6,Junio
2021-06-14,Neuquen,Patagonia,231,4,664057,27794,496,233.4,3.3,34.79,0.6024,6,Junio
2021-06-15,Neuquen,Patagonia,223,1,664057,28017,497,226.0,3.1,33.58,0.1506,6,Junio
2021-06-16,Neuquen,Patagonia,214,5,664057,28231,502,217.3,3.4,32.23,0.7529,6,Junio
2021-06-17,Neuquen,Patagonia,222,1,664057,28453,503,213.3,3.1,33.43,0.1506,6,Junio
2021-06-18,Neuquen,Patagonia,220,1,664057,28673,504,210.0,2.7,33.13,0.1506,6,Junio
2021-06-19,Neuquen,Patagonia,135,3,664057,28808,507,201.0,2.9,20.33,0.4518,6,Junio
2021-06-20,Neuquen,Patagonia,120,0,664057,28928,507,195.0,2.1,18.07,0.0,6,Junio
2021-06-21,Neuquen,Patagonia,203,4,664057,29131,511,191.0,2.1,30.57,0.6024,6,Junio
2021-06-22,Neuquen,Patagonia,175,0,664057,29306,511,184.1,2.0,26.35,0.0,6,Junio
2021-06-23,Neuquen,Patagonia,196,0,664057,29502,511,181.6,1.3,29.52,0.0,6,Junio
2021-06-24,Neuquen,Patagonia,130,5,664057,29632,516,168.4,1.9,19.58,0.7529,6,Junio
2021-06-25,Neuquen,Patagonia,160,1,664057,29792,517,159.9,1.9,24.09,0.1506,6,Junio
2021-06-26,Neuquen,Patagonia,126,1,664057,29918,518,158.6,1.6,18.97,0.1506,6,Junio
2021-06-27,Neuquen,Patagonia,98,5,664057,30016,523,155.4,2.3,14.76,0.7529,6,Junio
2021-06-28,Neuquen,Patagonia,136,0,664057,30152,523,145.9,1.7,20.48,0.0,6,Junio
2021-06-29,Neuquen,Patagonia,138,3,664057,30290,526,140.6,2.1,20.78,0.4518,6,Junio
2021-06-30,Neuquen,Patagonia,120,4,664057,30410,530,129.7,2.7,18.07,0.6024,6,Junio
2021-07-01,Neuquen,Patagonia,119,2,664057,30529,532,128.1,2.3,17.92,0.3012,7,Julio
2021-07-02,Neuquen,Patagonia,113,0,664057,30642,532,121.4,2.1,17.02,0.0,7,Julio
2021-07-03,Neuquen,Patagonia,73,0,664057,30715,532,113.9,2.0,10.99,0.0,7,Julio
2021-07-04,Neuquen,Patagonia,89,7,664057,30804,539,112.6,2.3,13.4,1.0541,7,Julio
2021-07-05,Neuquen,Patagonia,112,0,664057,30916,539,109.1,2.3,16.87,0.0,7,Julio
2021-07-06,Neuquen,Patagonia,105,7,664057,31021,546,104.4,2.9,15.81,1.0541,7,Julio
2021-07-07,Neuquen,Patagonia,110,5,664057,31131,551,103.0,3.0,16.56,0.7529,7,Julio
2021-07-08,Neuquen,Patagonia,90,2,664057,31221,553,98.9,3.0,13.55,0.3012,7,Julio
2021-07-09,Neuquen,Patagonia,79,2,664057,31300,555,94.0,3.3,11.9,0.3012,7,Julio
2021-07-10,Neuquen,Patagonia,55,0,664057,31355,555,91.4,3.3,8.28,0.0,7,Julio
2021-07-11,Neuquen,Patagonia,59,1,664057,31414,556,87.1,2.4,8.88,0.1506,7,Julio
2021-07-12,Neuquen,Patagonia,66,0,664057,31480,556,80.6,2.4,9.94,0.0,7,Julio
2021-07-13,Neuquen,Patagonia,72,1,664057,31552,557,75.9,1.6,10.84,0.1506,7,Julio
2021-07-14,Neuquen,Patagonia,70,0,664057,31622,557,70.1,0.9,10.54,0.0,7,Julio
2021-07-15,Neuquen,Patagonia,108,0,664057,31730,557,72.7,0.6,16.26,0.0,7,Julio
2021-07-16,Neuquen,Patagonia,32,3,664057,31762,560,66.0,0.7,4.82,0.4518,7,Julio
2021-07-17,Neuquen,Patagonia,49,0,664057,31811,560,65.1,0.7,7.38,0.0,7,Julio
2021-07-18,Neuquen,Patagonia,68,2,664057,31879,562,66.4,0.9,10.24,0.3012,7,Julio
2021-07-19,Neuquen,Patagonia,72,0,664057,31951,562,67.3,0.9,10.84,0.0,7,Julio
2021-07-20,Neuquen,Patagonia,80,2,664057,32031,564,68.4,1.0,12.05,0.3012,7,Julio
2021-07-21,Neuquen,Patagonia,70,0,664057,32101,564,68.4,1.0,10.54,0.0,7,Julio
2021-07-22,Neuquen,Patagonia,58,3,664057,32159,567,61.3,1.4,8.73,0.4518,7,Julio
2021-07-23,Neuquen,Patagonia,34,0,664057,32193,567,61.6,1.0,5.12,0.0,7,Julio
2021-07-24,Neuquen,Patagonia,49,0,664057,32242,567,61.6,1.0,7.38,0.0,7,Julio
2021-07-25,Neuquen,Patagonia,39,0,664057,32281,567,57.4,0.7,5.87,0.0,7,Julio
2021-07-26,Neuquen,Patagonia,55,1,664057,32336,568,55.0,0.9,8.28,0.1506,7,Julio
2021-07-27,Neuquen,Patagonia,60,0,664057,32396,568,52.1,0.6,9.04,0.0,7,Julio
2021-07-28,Neuquen,Patagonia,94,2,664057,32490,570,55.6,0.9,14.16,0.3012,7,Julio
2021-07-29,Neuquen,Patagonia,105,0,664057,32595,570,62.3,0.4,15.81,0.0,7,Julio
2021-07-30,Neuquen,Patagonia,73,0,664057,32668,570,67.9,0.4,10.99,0.0,7,Julio
2021-07-31,Neuquen,Patagonia,45,0,664057,32713,570,67.3,0.4,6.78,0.0,7,Julio
2021-08-01,Neuquen,Patagonia,38,0,664057,32751,570,67.1,0.4,5.72,0.0,8,Agosto
2021-08-02,Neuquen,Patagonia,80,0,664057,32831,570,70.7,0.3,12.05,0.0,8,Agosto
2021-08-03,Neuquen,Patagonia,101,6,664057,32932,576,76.6,1.1,15.21,0.9035,8,Agosto
2021-08-04,Neuquen,Patagonia,73,3,664057,33005,579,73.6,1.3,10.99,0.4518,8,Agosto
2021-08-05,Neuquen,Patagonia,42,2,664057,33047,581,64.6,1.6,6.32,0.3012,8,Agosto
2021-08-06,Neuquen,Patagonia,90,2,664057,33137,583,67.0,1.9,13.55,0.3012,8,Agosto
2021-08-07,Neuquen,Patagonia,68,1,664057,33205,584,70.3,2.0,10.24,0.1506,8,Agosto
2021-08-08,Neuquen,Patagonia,42,2,664057,33247,586,70.9,2.3,6.32,0.3012,8,Agosto
2021-08-09,Neuquen,Patagonia,89,1,664057,33336,587,72.1,2.4,13.4,0.1506,8,Agosto
2021-08-10,Neuquen,Patagonia,96,1,664057,33432,588,71.4,1.7,14.46,0.1506,8,Agosto
2021-08-11,Neuquen,Patagonia,90,0,664057,33522,588,73.9,1.3,13.55,0.0,8,Agosto
2021-08-12,Neuquen,Patagonia,82,0,664057,33604,588,79.6,1.0,12.35,0.0,8,Agosto
2021-08-13,Neuquen,Patagonia,112,1,664057,33716,589,82.7,0.9,16.87,0.1506,8,Agosto
2021-08-14,Neuquen,Patagonia,66,0,664057,33782,589,82.4,0.7,9.94,0.0,8,Agosto
2021-08-15,Neuquen,Patagonia,56,0,664057,33838,589,84.4,0.4,8.43,0.0,8,Agosto
2021-08-16,Neuquen,Patagonia,75,2,664057,33913,591,82.4,0.6,11.29,0.3012,8,Agosto
2021-08-17,Neuquen,Patagonia,128,3,664057,34041,594,87.0,0.9,19.28,0.4518,8,Agosto
2021-08-18,Neuquen,Patagonia,122,2,664057,34163,596,91.6,1.1,18.37,0.3012,8,Agosto
2021-08-19,Neuquen,Patagonia,117,3,664057,34280,599,96.6,1.6,17.62,0.4518,8,Agosto
2021-08-20,Neuquen,Patagonia,113,3,664057,34393,602,96.7,1.9,17.02,0.4518,8,Agosto
2021-08-21,Neuquen,Patagonia,81,1,664057,34474,603,98.9,2.0,12.2,0.1506,8,Agosto
2021-08-22,Neuquen,Patagonia,78,3,664057,34552,606,102.0,2.4,11.75,0.4518,8,Agosto
2021-08-23,Neuquen,Patagonia,124,0,664057,34676,606,109.0,2.1,18.67,0.0,8,Agosto
2021-08-24,Neuquen,Patagonia,103,1,664057,34779,607,105.4,1.9,15.51,0.1506,8,Agosto
2021-08-25,Neuquen,Patagonia,128,1,664057,34907,608,106.3,1.7,19.28,0.1506,8,Agosto
2021-08-26,Neuquen,Patagonia,138,5,664057,35045,613,109.3,2.0,20.78,0.7529,8,Agosto
2021-08-27,Neuquen,Patagonia,156,3,664057,35201,616,115.4,2.0,23.49,0.4518,8,Agosto
2021-08-28,Neuquen,Patagonia,105,0,664057,35306,616,118.9,1.9,15.81,0.0,8,Agosto
2021-08-29,Neuquen,Patagonia,117,3,664057,35423,619,124.4,1.9,17.62,0.4518,8,Agosto
2021-08-30,Neuquen,Patagonia,180,4,664057,35603,623,132.4,2.4,27.11,0.6024,8,Agosto
2021-08-31,Neuquen,Patagonia,179,2,664057,35782,625,143.3,2.6,26.96,0.3012,8,Agosto
2021-09-01,Neuquen,Patagonia,175,4,664057,35957,629,150.0,3.0,26.35,0.6024,9,Septiembre
2021-09-02,Neuquen,Patagonia,172,0,664057,36129,629,154.9,2.3,25.9,0.0,9,Septiembre
2021-09-03,Neuquen,Patagonia,162,0,664057,36291,629,155.7,1.9,24.4,0.0,9,Septiembre
2021-09-04,Neuquen,Patagonia,134,0,664057,36425,629,159.9,1.9,20.18,0.0,9,Septiembre
2021-09-05,Neuquen,Patagonia,147,3,664057,36572,632,164.1,1.9,22.14,0.4518,9,Septiembre
2021-09-06,Neuquen,Patagonia,194,6,664057,36766,638,166.1,2.1,29.21,0.9035,9,Septiembre
2021-09-07,Neuquen,Patagonia,222,0,664057,36988,638,172.3,1.9,33.43,0.0,9,Septiembre
2021-09-08,Neuquen,Patagonia,175,1,664057,37163,639,172.3,1.4,26.35,0.1506,9,Septiembre
2021-09-09,Neuquen,Patagonia,185,3,664057,37348,642,174.1,1.9,27.86,0.4518,9,Septiembre
2021-09-10,Neuquen,Patagonia,219,2,664057,37567,644,182.3,2.1,32.98,0.3012,9,Septiembre
2021-09-11,Neuquen,Patagonia,150,2,664057,37717,646,184.6,2.4,22.59,0.3012,9,Septiembre
2021-09-12,Neuquen,Patagonia,164,2,664057,37881,648,187.0,2.3,24.7,0.3012,9,Septiembre
2021-09-13,Neuquen,Patagonia,218,6,664057,38099,654,190.4,2.3,32.83,0.9035,9,Septiembre
2021-09-14,Neuquen,Patagonia,209,5,664057,38308,659,188.6,3.0,31.47,0.7529,9,Septiembre
2021-09-15,Neuquen,Patagonia,223,3,664057,38531,662,195.4,3.3,33.58,0.4518,9,Septiembre
2021-09-16,Neuquen,Patagonia,207,6,664057,38738,668,198.6,3.7,31.17,0.9035,9,Septiembre
2021-09-17,Neuquen,Patagonia,216,4,664057,38954,672,198.1,4.0,32.53,0.6024,9,Septiembre
2021-09-18,Neuquen,Patagonia,176,6,664057,39130,678,201.9,4.6,26.5,0.9035,9,Septiembre
2021-09-19,Neuquen,Patagonia,177,2,664057,39307,680,203.7,4.6,26.65,0.3012,9,Septiembre
2021-09-20,Neuquen,Patagonia,249,2,664057,39556,682,208.1,4.0,37.5,0.3012,9,Septiembre
2021-09-21,Neuquen,Patagonia,221,2,664057,39777,684,209.9,3.6,33.28,0.3012,9,Septiembre
2021-09-22,Neuquen,Patagonia,244,3,664057,40021,687,212.9,3.6,36.74,0.4518,9,Septiembre
2021-09-23,Neuquen,Patagonia,234,4,664057,40255,691,216.7,3.3,35.24,0.6024,9,Septiembre
2021-09-24,Neuquen,Patagonia,273,4,664057,40528,695,224.9,3.3,41.11,0.6024,9,Septiembre
2021-09-25,Neuquen,Patagonia,174,8,664057,40702,703,224.6,3.6,26.2,1.2047,9,Septiembre
2021-09-26,Neuquen,Patagonia,171,5,664057,40873,708,223.7,4.0,25.75,0.7529,9,Septiembre
2021-09-27,Neuquen,Patagonia,263,3,664057,41136,711,225.7,4.1,39.61,0.4518,9,Septiembre
2021-09-28,Neuquen,Patagonia,255,4,664057,41391,715,230.6,4.4,38.4,0.6024,9,Septiembre
